ENM_NFT_ADDRESS,DC_CREATOR_ADDRESS,DC_CREATOR_IS_CONTRACT_ADDRESS,TX_CREATOR_ADDRESS
0xf52b65497203ac194419efb6564c71763af41b26,0x7354936bc7a72c8baf5a2f9262e70a52c427be4a,1,0xd3ddc0fae05aa1024ed3b3baf7b2cd0a0c226ecd
0x5d38e2fc852d5c5842dcaafd6471f2e1582a0d9f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x7795e2deb3b4a6a09d879163f026945699f2ec59
0xb0fa265bc78d19e0c06867c68b8548aea7a54621,0x3a661a18cb0258119636dfdde098648c6ad5ba62,0,0x3a661a18cb0258119636dfdde098648c6ad5ba62
0xfa1add5e4b3745dc1d1eb8eadf0db429e25489c7,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x102babb5c6535631ac5c263a8750314940ab8687
0x95e13bc8c906eb09ff1c66cb444affc611f8a4f3,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xca89443bc26ce9a6ba429042f678353ef3e54841
0x1b912c0d204ac37eeea2f4bd11c61813881ab2a3,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x2b9e1178276c078686c147a2fa83b8e6bb77a46a
0x3c4e09c2fd4dc0b095700e40d164eb2062357cf3,0x86a37763cfd06543b4c1a3bf19263f5244be463e,0,0x86a37763cfd06543b4c1a3bf19263f5244be463e
0x13a1a089454daa9a11f3682467e29ad76b3bfe1a,0x58f541ea1752ef95d1982e5791435c7118bf3897,0,0x58f541ea1752ef95d1982e5791435c7118bf3897
0x9931f0378652e91f4f73db0be20059c7f5832ff8,0xf5abe8a978bbd06deeffe70bc28f27cf41b6b581,0,0xf5abe8a978bbd06deeffe70bc28f27cf41b6b581
0xbd76a5f0e4bd286dd2846de64c4e7976a1e837fe,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xbd9a492f2588155bab70dc806599dbff466dc286
0xe0cbf85812ce9f4103ce55edf35fd3e9a9f21409,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0x762522f315d4b4546487066c108dca0f46267465
0x062b01f7c4fdcbe53f30e8597e25d8cd93565810,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xb2e6db5bfc5401efb4bcb9378cdb7c270ca39233
0x38cbfb3806ba0e9363121153b6aac8bd1ab2edf3,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xf49ff68d011fd8497a4abe6c50bae9fb9674a6d0
0x97287bb79427749a51222aaacd9835b55f67eb1d,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xc10265a30a8ead588cfdf7ae56b98cbbcb9c923c
0xb5e9b251901f75b4fdd7dcfb4659dee71b067738,0x04685531f1b80ac2858ec5659f22ef6798efe3af,0,0x04685531f1b80ac2858ec5659f22ef6798efe3af
0x081b912ca7a499ae0bc7a8956c3b316897ed00ac,0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,1,0x1fbd997577b10a7ce622add033aac196b3db6dbc
0xe3fd8c8182572fb07addfd93813a2afa9b2538af,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xed62e2365e3f9e23fd57d1dc61511f8724cead34
0x822265ddeba876dcd6ce7535141689df07ce0720,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xcb1ee5ea52910ef33101800823b36db6bb2e82ed
0xd308b99dd626d7c89c3d99f22584d121381d6743,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xb71ac8180649832568a55d7684c052373e92cd64
0xeb9135283e629a8637fad9b10f560fa65eead10d,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x9c3b4b2d4101f2280ef9b1e810d618648b410340
0xe3d39b8dcc343f98278e1bae85e5366408e7e4e1,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x587bf81806d0055fc0b9ceccee35ce6c995d587c
0x8e3951e0fe971fa4684ab3258d50552d0b8bdb6a,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x5e5ddecee988163dd38513a5ca12fe4cd7af8559
0xce4d0047de537da18649ef9d1eda3a25382f5c78,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x5dbe9543e4e1cbd94109c71c3766ab031ea6e680
0x1a3ae02ad3cf56b4f01265b91dd9474a95860404,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x9056a11dfa9602e528cc5133341c2f925098d096
0xabd36ab0ea7d04d936f37f4446672f2241e1febf,0x87edf5217c85d9a86480f3380309b2f52b4a6194,0,0x87edf5217c85d9a86480f3380309b2f52b4a6194
0x093b1ef642e254e91e95aa6909a6e9e3cc90671d,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xa563232cb7f99bd6f5953100df8c6b8603d5e243
0x63fee4ea1a255fdaa2fa2ae3bd47fd36dbc0cf4f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x6f24874557fbad096fa14370a0c2f008981b94a6
0x35205ed24df558b2bf1f6c6a8a0064e33879a66d,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x9fd1b3bec7ba25a970f286ccca05f137309e2479
0xb7d3c649e701771a40430b0e6685aa759b3278c4,0x442295de8a31d65026dbc09c29d469f6854f188a,1,0xca5add62da80c177b6b6a8cc760c59af3b0c18aa
0x498298fc2d30adc9ec4cf2c9e111036bf3e79e18,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xbcca964f0cbba0cb31e690d2b2a8dd42a58c2a82
0x58c2cd91691ed933b03f58b7317fa5aa8d1a598c,0xb09a022d4114696324a54a80e6a62a24f8e38599,0,0xb09a022d4114696324a54a80e6a62a24f8e38599
0x295b7fa3d975f0d931d1794ea2b31dcfcce56b36,0xdca92461efc399b821b09cbc8fff41eea1064d8f,0,0xdca92461efc399b821b09cbc8fff41eea1064d8f
0x2b47728e0defdec4788bccf6e3f50b6d83a6cf53,0x569536df0dccfc4a353c1fbe77d7ab529984e4d1,0,0x569536df0dccfc4a353c1fbe77d7ab529984e4d1
0x70a684bf7df95c0aaa977912558469ee49304bb3,0x3a748e74d67811c1e31bc8e30cfe6f0ca5e82b9a,0,0x3a748e74d67811c1e31bc8e30cfe6f0ca5e82b9a
0xcb3bdcf60e3cfcf568e76086b24bb02eec38c748,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xfbe2e752ff2422e2575526b43bb40d3c6e4a7a93
0x2b7841159340ce631f0df7d3b5efdbc535f35ce7,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x6407a53b5cb62a26c7cbce2ae813ba02aedce582
0xa1663978107060af2a0b2e294c75f9308c7d80ff,0x0000000000003d61b3d0a96b70b9c9006947759c,1,0x52c8ff44260056f896e20d8a43610dd88f05701b
0x24cc7fa4edb916e88949fd3f692b14e615be4594,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0x3a8432ee06e63d4eb3cc791c4132fdc722d51ec9
0x51aa2686b81b722fb8e9174508a6986ff9f68aa6,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x241a3446de14e89d0dcfb05cb2f7377346f0ba5c
0xc3c15bce61f1d8eb9fcd128f31ec347457a750d9,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xba5b70b9f04b077ab466d0ef90cc590ae496408a
0xed4943fa35675d84903aa1a414c0836d2aa5c13b,0xa6c5f2de915240270dac655152c3f6a91748cb85,1,0x26ef03a20aaeda8aafcee4e146dc6b328195947c
0xb5b3c9407bbe13d9fe8b762afaea09eb265dd001,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x5a9054871fe87aa1fb5b417d8276216abb3be84c
0xe07308ae1f94034c4b93ba9abb69be2397af682f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x2afa2d1846a09a6a507bdae6b87c10b99e418a9e
0xb64e9c82b74bf46fe980297484d6781b78f4c311,0x87a868edae8ac4f8d05370fa35e60a405fecdccd,0,0x87a868edae8ac4f8d05370fa35e60a405fecdccd
0x38193f381a424e5bf21d1a7c1ba3fe6c9ca2bdf6,0xbfa7fe04379d3a6de7a23edd76c0315b675737d7,0,0xbfa7fe04379d3a6de7a23edd76c0315b675737d7
0xe65fb95eb8a6435e57f67a631ec6281042354cef,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xedb3fda423956e58fa1e69a3bf29795ecdfd01e2
0x3108ff39880df5c25017f7fd3ecca9de7cacb0c9,0x05c83581b2b78668039c0e5f0af6e0dd7bc432ee,0,0x05c83581b2b78668039c0e5f0af6e0dd7bc432ee
0xa56cac24af898429e6fedb98173fb8b849c81e98,0xe00d1bdde607544ec4eda6c59a249b3f9d1a5cb9,0,0xe00d1bdde607544ec4eda6c59a249b3f9d1a5cb9
0x5750918279d3f085c319baaf6aaee4fc699dcca4,0x7354936bc7a72c8baf5a2f9262e70a52c427be4a,1,0x8b79fa779af9391a10c5010101c180534ee9af4f
0xa9216fbcb379ff13ccb9e91186d776365d317c88,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xd6f0c0643306b417b0b27b3174ac970970e7c714
0x72153e6cdbf7ca00273dee51a1eddef1e890246b,0xa6c5f2de915240270dac655152c3f6a91748cb85,1,0x5aa539da26bc7ff6f95f4df2747491e3485add36
0xd4372a3f591bde7a942202849f054cd44a11aa3e,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xe0c264df2bbdf0b5b402c6bf05774851a6fe2219
0x35fcdd9273bdd2140c331842f3f332c8a91ab65f,0xce0e4e4d2dc0033ce2dbc35855251f4f3d086d0a,1,0x1d0ad4b655d8b49ceba4342765245b90bc4bd7e7
0x42e118bfc5332026f29fbe998bdb912d09a3dfc3,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xd9b6eadbaff3b46507ea9ac43def5a6e28bf03f3
0xb5a2b0ca41c35fdc2cb0b02a6a3c3f92e2263160,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x157a8c49fe74e858aee39e99391cfef7275122df
0x51f7c8ba2f0b97d9beaf8211d32dc7681917d8a9,0xb7bbd564f30f17204a6d9ed68bd506bf4ebf139e,1,0xdb5116412c3444e69593babcf564226ab2815d94
0xece084f4a12d79744ffcd970e59083731378e294,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xaca2968a9bc135ea064f3d1d5b565017d83204e9
0xd5a12bee423bbf107e6cdeea5bca4aa940a95b75,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x7ad7f43ca78d329d855e09b88545b85b1c9d26a4
0x93c034d0f747b09e4111431ed4876d1e74e239bb,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xf0c1fc53fa86fdaad8f30a0122eb7703bc4135e6
0xcbd345de086243f4443b4b781c87402130748a13,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xadcf87c0b0aa46d35487f43ae281c5c36c7ccf9e
0x058405217e8573df034f394af078112174ad0a7f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x224b047f0b34a8e23b536b9ba9105a3a3e387b6b
0xa97f694eb1899860ba28d6fbf3e0702ebab826f0,0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,1,0xad95de1a07d8358b7b3ddcd2f5d2912b2a9e7704
0xe7aa45c1462b1edace9ed99dee1d21d45be81e61,0xa6c5f2de915240270dac655152c3f6a91748cb85,1,0x2604c08f1f01936ca533fc699d598a981eddec4e
0x7e7c9828dd162d10d4032a9119235f6bd68ae9e8,0xa6c5f2de915240270dac655152c3f6a91748cb85,1,0xd7e7812eb4b8fd2ac5ca513462f4ba12ecb53668
0x1c5370aa55d248662257b66e3283f3340fbc7bbc,0xa6c5f2de915240270dac655152c3f6a91748cb85,1,0x6fb99fc659aa96950c966114c3fe010b78aae530
0x035e3ab3dd44cf8e201f11d92d9f548c29d9815f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x66a6db50dad7332aa7fc41bf16b7a24f6c7d67c7
0x553fdb67b693ebef0fedccc9779a0036fdaa77c9,0x6e42262978de5233c8d5b05b128c121fba110da4,1,0x901823d8b79b5bd037ae34ff0db3ac29091fec54
0x0bbcbc597d479202a2fec1e6b732800ecdbf2c16,0x0000000000aec84f5bfc2af15eafb943bf4e3522,1,0x93cd03c8aaa9e6ecc76d98604ddd06a6461eadc1
0xed43e7b183b0529f758b77d00e0600d71d284a81,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x507017060cfb9e25a43691d4a00419c6fcd19bcf
0x12645e32c938b4318c9593c1b0411629c19071f2,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x2eb99b05a63a895673040e3d9aed612cc54d624d
0x64b5e1890809d531c757a6cdeb2a80b825e33786,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x26d952b705274e3272651ae1d205ab2582526a7e
0xe11de5090da27e15150e48910c9c109b75e73115,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xce2f698c766f1ef1dbd2777afa21a6e77d29aa16
0xb3c89a5a0f2af6ecff67f1475d1523c2e31e0dbd,0x99bde8367d7b99d2b1ae6fce12068b49aba47207,1,0x5b0c5875ba276631e7b35efb857b6d4fedf73e52
0x1a05d5bfcb88dca6556bac274538933dfa7e3612,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x87f7a146631d4d29cd7305d958a3175ed6a40503
0xab2ce2979596e19ff5530267522a32a9b66665de,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xb90abded0a72f86d64b978822f91039c945bf3df
0x9146e981af1d809eb88be84110a7aa0f2baa5a14,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x48fb378fd03ec3a7a1ac8d58714a56fda790aaae
0x604f2514190832ae200b015bc94afd97ecba0ea4,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x4582b3c02124c7e20d35ef3a89c0212ad4c7d05d
0xbaef7f2164e1ec9536ada2e669e5aadf283d6671,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x7396bf487605cd85ba8a027c068e1c2733bf5e68
0x0f2a3ec4e525c6aeffcdc1ff1eb7119d93f82a44,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x13b2dc84ddccf0972fdf1a05c5f05e824d764310
0xc6fc0504c1f9d5b114c3c6796fadace02bc181ae,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x1b5ba4be83078b5978276667cc0bb8c3eb218f1f
0x91dc2bbb46fb568511b63c91bfe1dec54c79afd4,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x2a2362107290493efb81a077cc0cba53eb733b80
0x04c65b35f4286fdbd67133317e3b1252b9af4d6f,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x1182ed989ebb1cac8d6312bf08162b5c4e8d621f
0x650980066e313538d549b48f6c2b6785144dcc69,0xa2004b13db88f0f8c5ee71a18d42ec653a61da05,0,0xa2004b13db88f0f8c5ee71a18d42ec653a61da05
0xa2e65c066fbc9ddfaab68273b9787de0f2a5973f,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0xeb31e5886a03a1d03a78869d71657f55ee987c95
0x50e7d21d918de9368b7c27e18b5377663131d43f,0x62c5653b71c26dab6624d9cc81610fb1d6920710,0,0x62c5653b71c26dab6624d9cc81610fb1d6920710
0xc021b3e1ad171065fc5f69dee9d30393dda535f6,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0x94fb1642d4d5ad0fab8d6bd8d22522fdbc85ca20
0xa4026f3ba1877bcc5667b598a0b3a5af861861f2,0x76f948e5f13b9a84a81e5681df8682bbf524805e,1,0xdf46cbfcf723173f60f04872333b4e16ab82f228
0xa262a2f1abaea275b748a205bee7e996553bce17,0x5c35e73a435359277ebdc97209f2bfe89852b13e,0,0x5c35e73a435359277ebdc97209f2bfe89852b13e
0x0528b7bf8c92723f3351f3aef7a359e2424aee52,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x1f9875aceb14e0c0a005d3e2ab7c3fb732426434
0x997b9d1056c570983a02848bae8dfbd4eb7ad294,0x090279d7ce8fda18a74972da2ca21299428cd954,0,0x090279d7ce8fda18a74972da2ca21299428cd954
0x68d1a4f9e29f37c4940131e12cb999e7ac1b6954,0x76f948e5f13b9a84a81e5681df8682bbf524805e,1,0xdf46cbfcf723173f60f04872333b4e16ab82f228
0x5ead0a2e435a0cd224cb1b36242af8012cdf0039,0x8529f80a7e0743444f2c07a3fadb095ab7de01b7,0,0x8529f80a7e0743444f2c07a3fadb095ab7de01b7
0x46ed0efcc5ea48e01998f94a365f344686c346e5,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x9aa8b12fc3c0ec185d82347cbf1447f9c10bf92f
0x97314154f5d0733b3289ef1dbb0c79f60d94354b,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xe21a5d75b215cd3d361f9336742b9171fd0c5cdf
0x903d7f6f1c6d1d69d2f6ce7c639169cfd088498c,0x00c53415d90c0edc134e8845591d1a67d2f28934,0,0x00c53415d90c0edc134e8845591d1a67d2f28934
0x033d2600e890b72b1a3a5279eec697dac6f8826d,0x76f948e5f13b9a84a81e5681df8682bbf524805e,1,0xd7ada5e38afef6d3366e838058be56a211eb7935
0xf7cb62846c7c4cbde99bad34a0d09ac4a03047d8,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xedb3fda423956e58fa1e69a3bf29795ecdfd01e2
0x08d5834da43f13ece055586bd9e29155f39528f6,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x7f78dea8cff0ce4fe2cbb05b02d20e840a02382e
0x4e7b9bedf7068807f8e217a0ed80d87bfe5f520c,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x0fd2630413195a6606c85a18ecddd9aca2c34414
0x6ed61869434d32f7cb139a15ee209e73fde2f560,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xea19a8b647a8411522aeb0a52d6dae98bc191f17
0x438839f32e3d3c99aaa8f5a13afe34b288bbddf5,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xa11405a31e619bd0d1550cc5a4c21e819bf67017
0x2eb447d6633490af97a17ebf0ebf5724259d5099,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x78e9cc14bfd49fe7482599faba5b626e7fc2bf29
0xb491edb5e6336caf10009c38bd1769d6cbd7fb7d,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x3dbb25810d96b6160319f2f2f64baaef549ef370
0x56a66939ac1e7c31f449a9859e6977e482155839,0x18a28530452defb1cbdec5339a617a970eb38423,0,0x18a28530452defb1cbdec5339a617a970eb38423
0xd54bc97f9655dc1a01137d3d987b994d5ae66ea9,0x875d396a692352a2379bd3b9d08358f1107a313a,0,0x875d396a692352a2379bd3b9d08358f1107a313a
0xc193f9365f97596cf529f65495c3866a2ec5e271,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x931345879886aa6ba09ab7ac36da1ad72f1e8ad5
0xdf755ead75bbd0a863abdcdff0c3e4c182b2dfb7,0x07186b9761a577579a0b64ae0d8bcf7055d48361,0,0x07186b9761a577579a0b64ae0d8bcf7055d48361
0x58591f2c974f28a2b338a1247dceec7d25c3fcbc,0xff915045dd04514cdc7fc5519786957cd59d282b,0,0xff915045dd04514cdc7fc5519786957cd59d282b
0xc24b1303290c78b886c6c92c7fe935c02b89d0e3,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x4ddb65b3a5dbca89b9abc306c8f5f17b2281e7f7
0xc672d020a404f4198e1fbecd5c39c386baed7ef1,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x30e95bf54bd52c6a64063869fe5647d58eea74c4
0x7ec5693192fdbc5b6cbb11a275bd0a972a094266,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x4b26b39c1a3abfb9906185af7bdf0b7fcc93ee45
0x9ef46e631e5b8b8d18bfb0efab9e9dbd4de4ce45,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x6f7179179a73921d53cf64971cd272fa108d295f
0xed3b072d1f2f8fbd42a13fdc02c6e9f7fab29d71,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xad3ac41bddc8a2ab21d7f8df4190886404461645
0x774540f82381a18f255ad5b8419d9f00b1430199,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x4931472932422e50659baa4a93a28e212bbc26be
0x044caa4bfbea978abf265111d4f52bfbebee0cb4,0x6f3b66dba3c318c405a0733d5d2cd67bfd57aa08,0,0x6f3b66dba3c318c405a0733d5d2cd67bfd57aa08
0xda76bf12ad7e0163b5715a13c836792c0ed3ec94,0xd7ada5e38afef6d3366e838058be56a211eb7935,0,0xd7ada5e38afef6d3366e838058be56a211eb7935
0xc50911a98d48f914f33e551aee05d1d59a5f78b9,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x740cf202c71bfc4da5cb8372e79ad88214df1a05
0x186c161271428422cbd512b5c0488f7dea62cfcf,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x769269ea2b761533728d1913f5a35e1a6c15b9ef
0xb6430bcae25fb358ef97c75e86c066b7095a102b,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x3d837d3c908c2cf4aaa800bd81644e1911911b94
0x4bcaf8e621686b6bc4c8ca9675b8d2ce6be072b9,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xc19769e52bc48d56b4176099273c92277f681719
0x123989c46de4598f0152a848a768bfdc50490349,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x52556ddc8ebc5c57b335a2cb8f6b28896a104835
0x9889f86b294089c4d7289eb1021003789f714fd1,0x2dfa21a5ebf5ccbe62566458a1baec6b1f33f292,1,0x226475888418bdd5b29c2c70bbd133869df39d08
0x399d1247a272014f9c4c6b29254b6b705f8e60c1,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x06e86712434ad6548113a3e8deeba27bc5e55ec1
0x0be19639886ee18c577a3db7933875fb88c1b4f1,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xe41ef00a9701b7598e46e67a5a14733b4d1493d3
0x9739653f840d9273c7e60ed628c38a01a9403f50,0x8f25facef04d3edc27cbafb220b369540081aa39,0,0x8f25facef04d3edc27cbafb220b369540081aa39
0x81968b03aad833dc37801c6b57a44d27b99dce7b,0xf2b6090e8d738f97188c19cfc3c5368f94680f35,0,0xf2b6090e8d738f97188c19cfc3c5368f94680f35
0x8e1b70cc9cfa9908bb62b9495ac709e4708b6aab,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x3f7e4992a9ba255f0c5dfe743b54afd9b83aab10
0x5efa03d432ae363e7fdacba57dc9fca625ed1ab4,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xa895d37413c37cde9f303e0ae21ea09888551ce7
0x4c618e23ccd8a18a02a8819466389271f42747cc,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x9e447a1b6e419021d53925483fb83aac68ad8e17
0xf8f1c758ec89c3ca128fa5eec7fc9af20b3ad889,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0x76c9115b2cf711933c65f3afca5662ad178b9a08
0xdf81e89274fbc10d277fd712cd16fb8d1d253831,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x7a94e7d3ed5d844749417875c145033dd66d98f3
0x3d605c7f0cc8aa859a1076a936d834f5971440a2,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xb1b835017fc10dfcdcbe0e7b5b7b9ebcf1517014
0xf2dd1482fcb5e7a11cf05f981c050965ebf9f808,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xc79079db60b83356b052f69d5698b756fb7c9a75
0x3b8ac4d46aabc8b50f7e919a1cb23b7ec2fa6064,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0x1ad71051ba295d3de7fc5d5e3b67855bcb84d12e
0xfe7bb1f3879f0d1557f8ffec2d52912099884e38,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xb07ce80561c36d4800e04bf45c79600b9bae2598
0x62e5d5f7a30a074daaa53dcc5a31a6d7d6b4b0ec,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x348546faba43853c8b59451ed758cd38f2c6a6bc
0xe91b7420bdae640fc169aea92ea6df675e64d45f,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x7a065241264e899f890aedb32c6912bc4f7571c2
0x20707d42e4bcb5867ce62aef9680c4d04b6fb06a,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xedb3fda423956e58fa1e69a3bf29795ecdfd01e2
0x957f575e289111dd1ececb1c814e7db6cfd4ec9b,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xb5d7f3bd7657bbff2a27d173ef0a83a54f03d74a
0x923873a5dcf0556dca1bb481a1540d130ef90d2b,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x42107c5c22d8848207b0ae3ecc4ff8b53e96c568
0xc266f1d1c2632df47e36f42bfc85259a1c146253,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x8dc929e7c792430be6db9776b434e237696e8285
0xae8ebda854ed7c287d629c8af85d4bc91a50ddbf,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xed2ffb0a222a04daa95f5eabf681f1e74b49dc28
0x6975832351564790096fe69bb1083e6a0956ec95,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0x833a79c4cfde831b5e814fb28488d05b5faa6376
0x4d7408ed3e4911fb96320e2197671f1459c68be1,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x2787c3469616ec6ccc3793377174035317f51ec0
0x00b7db6f73b12cb55aff0ac090b21276576e95fb,0x05d584d383611ba01e97e37296cf4d0dc1c4103b,0,0x05d584d383611ba01e97e37296cf4d0dc1c4103b
0x1f7b57015b77239521ca49a017b96e138485907f,0x59de7273191e6bf1907d614e94ecfbe8e5fb7318,0,0x59de7273191e6bf1907d614e94ecfbe8e5fb7318
0x2a8ecf08cfcea84d0b7a0a55dd95db76bef34639,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x014c8e6838aa48689407082656a713c955f728d8
0xdfb768f524d33a44df3fe5573fafdab6543a7e29,0x4a4a4af232e7c293bdc7e34a13efe5297b47d571,0,0x4a4a4af232e7c293bdc7e34a13efe5297b47d571
0x3fbb34846e4625c8a5433299945ef7deff51a1f9,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x80557a4d87df9405b6727448c8ba4130f7581eb3
0xd9a366936bd8b300fb6aa8528048215245a8a2e2,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x9094cae71e20c8f71b6285c476d3edfddac6caa0
0xa4c490f6fa064c425631b2252903b547ea4fab92,0x000000f20032b9e171844b00ea507e11960bd94a,1,0xd3f7257fcf8f53b160f19c4ecc639b90f3bcbf7a
0x9cc5765623821ff3bc9d1e766bec16509e1eb915,0x612e2daddc89d91409e40f946f9f7cfe422e777e,1,0xa0e8f6fee75ea3454a1d7888cc3ddef7e9abf596
0x6361f1f174412fea1256acc2bad155d5cc446480,0x1ed826b8d24570db1a991c3e170177dcd1459a2d,1,0x271988c15e9f19a424731b0a5c26c264d51a4d58
0x7ebd3b399a26a44fcd00b387c946cd471e034dd8,0x2285ec40f3618718edf88a305fdf4b9fe89ba5ce,0,0x2285ec40f3618718edf88a305fdf4b9fe89ba5ce
0x1cc4e7ce8ffdb8949059c93a10e5122953009590,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x91912ac84066a314eb0fe126e0df6ad03b827d5f
0xc2650ed2647c6f8127714bc0b144f53c306103ed,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x9098ab455d4622ad9c4930049a48197d96e31ffe
0x4e2b3789600625ab0d75244f23c82dedaf395899,0x000000008924d42d98026c656545c3c1fb3ad31c,1,0x91912ac84066a314eb0fe126e0df6ad03b827d5f
0x2692b6984f6346ac6293bfe7701b5e28fcffb614,0x0000000000003d61b3d0a96b70b9c9006947759c,1,0x1012324537678ad4afccb99f08d92e151396830e
0x2b66988e7809f69795f643dafa51d08e0ce39cf0,0x000000f20032b9e171844b00ea507e11960bd94a,1,0x08ad09f3adfc6fa8fd8f29992bea8885c991fd19
