CREATOR_ADDRESS,N_NFT_CONTRACTS_CREATED,CREATOR_IS_CONTRACT_ADDRESS
0x7b4569b0429fac8312adcb0bdda606e9beb1acf8,1,0
0x0068dd81b3912f3fb7a8b1b8b6e6b7c7031e7f9f,1,0
0xcefed2678a2a8aba743216910069b534f374be7e,1,0
0xc2bb44d407637ee2b04a66ae5b322d20340f63ee,1,0
0x2f4a5366d4239159db8fedc485e95e9bc2413dda,1,0
0xfee04844191a0675a6f941647c200f889a4cb719,1,0
0x1b1e924a0a9c86a9023be9791bb81ecfb8cc4011,1,0
0x7e68c1adf83a1967aeafcd0bbdd9f7c83f237494,1,0
0x09e4b1360245fefec758376dde5ea18d53787be8,1,0
0xc2e08114520686fcd58aeb8608adb48a8682dc69,1,0
0xad3a2af858b08474caef73333f6000eedd7f6131,1,0
0x0f282bb8745ff6af4f857ea400a1af6844df6cd4,1,0
0x735874c07646520878776ad20e7418dcd3aa48cc,1,0
0xacabfc1ef7f287525d38861069226d0e859d8ac2,1,0
0x16a2fcd1f1ce23a0b6f7dd602b423adf660366b0,1,0
0x421a120d49dddfbabddd8a39e43561aea41885c6,1,0
0xe9247b9814fc4098d01c74a4baa7c639b70cff59,1,0
0x1a73306100f9f27e153ef1044be99bfba644e7d2,1,0
0x262456d9a98537f4706324666b28bfa4e9d23446,2,0
0xb98c3bf0c412ed7c7120507bf12f22df35a1345a,1,0
0xb14289984581c3d8cdc24663f5d0d6035eed642c,3,0
0xa9a98cb11dfac45ac8ded444e8724bbdf69ccefc,1,0
0x3a0bef9700474a00b10a1063b59685de6e690c08,1,0
0x733cf2b788daf29b9095763c78bc0aa4147aceb7,17,1
0x19478179ef8bb7c4792a4041903080e097d137dd,72,1
0x6f94f606a9ad1fddf75a73dc42d37a5991260bb0,1,1
0x17d2d7ba2fd2945ed4f12ab641bb19a1769df457,2,1
0x775ecef1c70ed299e37006f6820d6252b0e90bd6,8,1
0x59f41e2116f7d1b524c0542aba0481ecc0eacced,1,1
0x086336b3fafe868066d935ef40a89ddb570bf7ca,1,0
0x87c6fd1979abb85c430d89fa97cd731b440687b2,1,0
0xafc804daee2b9195f92d9d11901f6ff6d472e450,1,0
0xbfda09f48f08067fe24c0cd612c3a54710e08e59,1,0
0x8f55100b8565884141e7011b444c93f35178e0e4,1,0
0x717c4342670a724a849aa824877d8e488caf71b4,1,0
0x751f655ff4fbd7dd77f12e0f9ed5d0075cba1b5f,1,0
0xa083880f7a5df37bf00a25380c3eb9af9cd92d8f,1,0
0xc457fee0564bf3eb972114762f62ab45c0e3590b,1,0
0x54ded7088b5e303ddd63e15c95f502b4c0c61627,1,0
0xd003861bbcb67b3d2a26a9e3890bd64c97bb6931,2,0
0xd43dc83e5698315f6f52522b13d147c5c2b16831,1,0
0x88866e4c27e01c20691edb0770a6e4c3bbf0baa6,4,0
0xaa294e0d4e090d7b56781322da3202cfd747cbea,1,0
0xc102f76973f4890cab1b5d1ed26f3623381983af,1,0
0xc8e8d3e88e061742b2cd1bcb0866757b4f0fe0e9,1,0
0x8cc0019c16bced6891a96d32ff36feab4a663a40,2,0
0x00c6abcd020bb975906b866b2babb8b27356febe,1,0
0xc90f44cbc3a8eeb198c564245eb2b853090039f3,1,0
0xd6dee643da993cf6be961f571cfaaacc444eccac,1,0
0xcd6232c5de1d74fce905a2c8df8a941f480732fc,1,0
0x1e912a43daf5c418751aa2a9f7825388f623c3cc,1,0
0x90451243ad2d7da2229fcaa263f460dff2e375ce,2,0
0x231fdcac73f9fed1ac2d12af5f7cea39456019d6,3,0
0x53096a0e3eb9a65ad9b483756d5e331dc464b1cc,1,0
0x7be52e01fdee83ddc846bb706dcac410b788fefc,2,0
0x8b66b420c4f3137b2bb4aa6a291bd81790bfece9,2,0
0x6942013379d195323e17cd2616435dce819c1fa9,3,0
0x72bf9ebac7288d694bdbbc5879517b029199c821,1,0
0x72847c8bdc54b338e787352bcec33ba90cd7afe0,1,0
0x11a5b37a6ed48f22b9039067edd89f549c3bfd02,1,0
0x5ce9ad759e41bf1b3dfc1a41db940a90d7a43460,1,0
0x802a04134c0a312b199105ecbb06140bb92ae3c0,1,0
0xb79e57b25a146f87446d098a6ad54611c1a780f7,1,0
0xe44a0ba50d34f04ea9436145cba4ee6e4fc16e1d,1,0
0x1e812e6141e81c99da236092f72bba30dceb1598,1,0
0x6e63a4caeccb4f341ee9c9175c9cc554bdb6d10b,1,0
0xf446563d6737df28d0fde28c82ce4f34e98540f3,1,0
0xce61c789e3157f39c535dead876b984ae548b858,1,0
0xad45eccc22f7bf6d017f0a2a1b390e2f48dfe38d,1,0
0x1edc442bfa491a9f165ddb36ba7d57b7ef5ecdcf,1,0
0x0d47d2f2d53324d85cf4ab381f807a1f1f0653da,1,0
0x9d336eca491b420b83cb47c888637035481d507f,1,0
0xf6e92ec9525e6292e6ee00673c45bb5e9f5cc29f,1,0
0x98f1bda2d45ffaca73fcf2154e9e007871e14934,3,0
0x9c91ae6cfc5351b8bbf32671e374db61a80bdc36,1,0
0xd69a4f613c03e991678d990a06904fab28662f08,1,0
0xae20f0454cc764619489087fb7ef4c3e890062a0,1,0
0xc5a05570da594f8edcc9beaa2385c69411c28cbe,2,0
0x61af7e6d45559d6cae18c76472f1f9163db9a7f0,1,0
0x043bd956b4fa899319b9bdda428088c201ba587e,1,0
0xdb6c92a9ccaa27b394f4f496557c319dc22ebc67,2,0
0xbf89b34ede7a7dea10bcb8be91e345344ac3039e,1,0
0x575c8a992ec082f3650432de77c1cbbccf568200,1,0
0xe5ee2b9d5320f2d1492e16567f36b578372b3d9f,1,0
0xd33c68d15b592f210fce56f07cb75204aa3915a7,1,0
0x06f4db783097c632b888669032b2905f70e08105,2,0
0xeccd39090fbdc633273d01d49a3100e42cacb7bd,1,0
0x58fcf38562f7402aad42a27bd783bd0892870536,1,1
0x41215bf378924e01a77700ee07124917f4c6960a,1,0
0xaf69610ea9ddc95883f97a6a3171d52165b69b03,1,0
0x53452e69e3e192940cda09a81515aa88681b86c6,1,0
0x54da18c6e1486bffa1fff5d19e6f709f98413426,1,0
0x3376a9132afa0d2f2c3c339fbcbe7f240d28e0d3,1,0
0xfc92b5faa50350d8dd1aef8573c50faa51eb9260,1,0
0xd31d14f6b5aefdab5fe16dea29fa46f6b8c15bf2,1,0
0x3d014c5f910578cd0611c4c9262143417c60f097,1,0
0x82f8c888f571804d39f1e03a682c197959e8bf00,1,0
0x8ea2097da8ff30ae12fbbf02d3cfbee150026770,1,0
0x85d30747868a5081f53bc7b9450301e761620a4f,1,0
0x6140f00e4ff3936702e68744f2b5978885464cbb,2,0
0xbfcb7fc3ec9923ae2e20c8ec6c5fc43a4c23f089,1,0
0x0434fbe14302ddac7615317b4001703acfff39ba,1,0
0x84395b701ce9310399f93080ca30ea098495e2df,1,0
0x33721d29aff47005910d40181cb0c9eb290b3dd0,2,0
0xc5950d4ed0cbfc97b3b2591d6bf1bf5100807aa2,1,0
0x47144372eb383466d18fc91db9cd0396aa6c87a4,2,0
0x92b9b5e2c28577a1c22b27e9b7085ca56b091c68,1,0
0x853cb0f3fe7558c441841ec72968a8c517f2daf7,2,0
0x3549d95f144c0cc9eb5fc29fc8b6881a84d51536,1,0
0x73c30bb094be19ba325c59ee4a12ff4437d41d34,2,0
0x192fcb7706e539a77dcf1766d64bb49a468d80d7,1,0
0xb8b2e20110558cb84a6f64ebd9e58b496fb56865,2,0
0x005d64623d8acf081e71664c9344086a54fc564d,2,0
0x9d080bc9e24a5a8446d4d864414b4a7a03ccc377,1,0
0xec51a95a0cc147dfac92a3a9cac6db1f80a5e059,2,0
0x3cdf87cd24ca61655036b98e7f134774cd3d24a7,1,0
0x4f41c1e394062ce9979de26d5ac0a5e72484bce5,1,0
0x9d7c2d27555567a53825f201c0c4ebfbf4432877,2,0
0xe07e8a3011792385cefa79392359fa9c562d546f,1,0
0x284a3aee184d60786a5a2a608d1d85029d643adc,1,0
0x24c3833219ab8128644f37cbb51546cdfbce6c02,1,0
0xb232e06b034e3dd2a8b59fffe33980e8cf0fb04e,1,0
0xed4220885a43fe9bd5ecb4fa09c6d71b18de9f61,2,0
0xe682dcfb523fbaf3d9ffd1ed0b615076590911a8,2,0
0x83378eb64704e73a2e32152041c1b5717b1971bd,4,0
0x4ed06d19e5d6c9b07fd98bb875864a2d0ebdfa92,1,0
0x927014f32fdadb3267264597b3c7583454f3ac21,1,0
0x973abd1eac5820e995bd2d6e429dc2f5c467607f,1,0
0x5af835b9257e41b98e83c7299ea6516c3543e6e0,1,0
0x8b35bdcb3fccb64420ef98033c0440dc44d9e6d7,1,0
0x258cc47a6c4fb69458f87825d8e3f7b57c90748d,1,0
0x9ce83b5525643bcc2e33fe61113ea5a1169a83e7,1,0
0xa16994d115dfaf9bebf5bb49d1b9e9e77b8ac9cb,1,0
0x721d09419d625414b4fabcaae5313e73e7c3ddb2,1,0
0x8ef797e616ad41f858eddf2c2e8c3d2b0b2bfb14,1,0
0x339783eadb61a9f8714adc3f0dd856e6926f7c84,1,0
0x6441acd89090508a485e538af45b18d01d75d8d0,1,0
0x4f17c0918e62bba2a5ace373266e1f4ebf6d52ed,1,0
0x270e8014a75dfc51c54349e7ebed8363a5898425,2,0
0x9365fd28b7121135f490bbe527933d7e3cfb4f69,1,0
0x2e2b5559f0fd6f7d15b0d7ab985e883e5d454b0c,1,0
0x39b7a2435aea84844ad357faf0e7208d3e7a9430,1,0
0xac104d56e4f8e0462f8c001ec7dde4c68deb596f,1,0
0xde94c4e276f47f9c310572d3b3fd9bccbc42c0ec,1,0
0xea968e6ac95a95c68bf66decc803a1b2848cdc4a,21,1
0xd802e4981f94928a079172b7eb1db3dd9e6c1d07,2,1
0xc7b8e0e16cec7627fc780886e9bc9aa8dadc7f48,1,1
0x93e3da489dfcd40f393750a160b7fd4a2d7fe2ae,9,1
0xf86a918e487e0e942db3e48a9f3b86c5bddf8446,2,0
0xc7a295b1b2df1efb82aa204958b98ac30171cb85,1,0
0xc9c5f7b27201ee0a462f47366f40eedf064efeda,1,0
0xf19d29debef68cc910824f03d5ede2a31d819ca3,1,0
0x11b6691b22e4ae516bcf4482579cc206a0a9df62,1,0
0x816ec855f5806df61c060a4d6a863b391ba0a821,1,0
0x3f870d006185cb649c3261013fd86cc89b762f1e,1,0
0xa746cf3323007b6dcbada068e8af39985809c84a,1,0
0xf67a2461004dc385aecd8436ad1d80bdab2e3bfc,1,0
0xd172239cb714f1bb901b5e6563b7c21f77bb979f,1,0
0x3c1ec0cb0c4bdec2df5731fc7aa454e07856861c,1,0
0x6cc435f69fbac8ccddc8757e46a9d4376fdb16b5,3,0
0x471100bd609ac6bdb33a7e5d636d07057b77111a,1,0
0xa2b0e43801e4061d0e34b84eaa19f70ded599e35,1,0
0xa84dd31bb6f47fdd9e75c5d659b0db6d62a64a3a,1,0
0xf8f6b70a36f4398f0853a311dc6699aba8333cc1,1,0
0xf6cfcc755b18ef51457ac04c892f4486655de3bd,1,0
0xb8bbdb473b96e9d9e0b66a679d2a5d7825b5d8f7,1,0
0x24c4bc81a02d5aa25585c1912e1f5fb0ca6688a3,1,0
0xf6feea608ea8d14a8095ed655650cc8d49d25895,1,0
0xc93c7f71581dfeaab59bed908888dac5689f312a,3,0
0xe78e1a0d2315f9e17e4bf74d7dabd145bcb5f5fa,1,0
0xedf40f29af0162a68a9f244006351b1874877065,1,0
0x169ee6762811ab9bc59a609331bc721d9f0cd56c,2,0
0x248794046ad0cbae7344f15efd61db9b11a59f63,1,0
0x17d9def9ca95462d3fb61fbee5a909abcb0ab9c8,1,0
0xd81378f32788ace00d0ac56d803f2363585425a5,1,0
0x05d1a84cfe7acef6fac12d901f1b0e74393c6f63,1,0
0x4518344525d32415f3ebda186bdb2c375d9443d6,1,0
0xcf75bf188c5ca5198ef571aed3d75ecde3bcd9d9,1,0
0xe2ba0cbb6775b886103c544bf291a386fc8199f2,2,0
0x9f128b52128027dd6ea9892f741519979d36fa34,1,0
0x28dfa69eaf27cfc08cba2013d014b16b862eb9bd,2,0
0x7d8ddec2b627cb7d21086ebaa235632694402e69,1,0
0x500b5d5ca03b11ddbb8094722502a505187bae0d,1,0
0x6d03c0ed08f1ae86d731a427d6e58ad05365923e,1,0
0x352bc0714883edaae33f279b1920c4aaa59c1f15,1,0
0xf49cc2079fa1280fbb535ac8f5ab31f12541e660,2,0
0x8f800cc88bffede0dbaecc76a0c15a2f5701ac1e,2,0
0x33eb82d1350fc1ebb6455fdb628099551725b7ef,1,0
0x8fda7f45b1427f2d4444f4c6d44d2b5d1cb46b53,3,0
0xd3441e44873582246bb434d0be427a920faf78ac,1,0
0x4607d35a65c80396b922e7630765fff417636c04,1,0
0x2a7999c9c0ae20e7b64a126f838351bbb6c120b4,1,0
0xa456e02f76f5cca65aa342517d16b6658d8d5409,1,0
0x98dda99d5fd9cb0001933458a3db187e3f24c60b,1,0
0xad2a71c0da7c07df25af2b62e2915b671c750535,1,0
0xdde2e1aa38442089bdb28be76009f42c65df45db,2,0
0xd3388080db82f8af61a16d4a3c075296bd02351c,1,0
0x9c0998152d9654b3dcad1da31bb01bfa0b61892f,2,0
0xb4a8955a0e3e447f6e223db7d03a911e25280d6c,1,0
0x3fbd8122790e27ffd88ff674b57f4ba7ec2c1814,1,0
0xea29cf6fb2c51186cd6aac01750a5f2ea7480df0,1,0
0x729c2a4e830e8214ef8c13384c0ee84b53f86d3b,1,0
0x0d782c67c2db1702498a38bd330968a9286cf99f,1,0
0xab2864a765a8e083171cb598e94fc81c9a0c4997,1,0
0x1a1e021a302c237453d3d45c7b82b19ceeb7e2e6,1,0
0xaf7b868b8ac38d9bc0f008dda72a149323d4662a,1,0
0x80a21a780f1300aa37df1cca0f96981fbc2785bd,1,1
0xb108c27139ca10462f6f802ee14e3e0cda4ab9f1,1,1
0xc852ac7aae4b0f0a0deb9e8a391eba2047d80026,8,1
0x4369cea3ea6b07fac2a506e5954d1511a2936042,10,1
0x98d722e1963c823d06f43d4294320b47aa761041,5,1
0xf5c630426ed10fccc1da4e1914171c3976faf273,1,1
0x8d1fa935e5e8a5440c9efc96c0d9ff387ebb179b,21,1
0xa25b778e5a9a6a892f9446a55922f8a7de44b4c0,1,0
0x85164f294f8c40890e9be2c66f3065fd40c9bb67,1,0
0x318cac9b9edced8e09fc516694f086b473da6d90,1,0
0x32465b1ea4bd51b652f9b46221f1db7b852dfa33,1,0
0x7d33c493e2453df879d8277f2dfacba5626fb461,1,0
0x11b0f1f43fe14b3b24d699ae940a8b21efc862d8,1,0
0xe38171c839d3ff70147829d843ee8f9794bc2299,1,0
0x42b401b8d96a3f80500d375d1054ef7650a98fbe,4,0
0x1b021719443145ad308acd09625dde603c334dd9,2,0
0x47760b09555c49e49f2904d5713af271a92a2492,1,0
0x53558f78e179dfba4c73dbc4648a01da5fa166e8,1,0
0xb61672ea06eba951c046321f86949905aba23937,1,0
0x7b714a777b72e97e8411d65277b1d2f06f400d13,2,0
0x430c9405e64d0a0a9e7ddaeb4660a598949cfe47,1,0
0x58328dd75e84647a8accf2c91f4d005f14e5ed0e,1,0
0x3e78bf147c94b0bf94b4ab8b1d459c5852b87fa9,1,0
0x67515bcb2e93af3e6d632fd12d0fc884a1f24d0d,1,0
0x10ee6468f5d970cfb3cdb4e0866e9816b4e09e3c,1,0
0x090279d7ce8fda18a74972da2ca21299428cd954,1,0
0xecae2bf6c1197dd17fac8c84227be6bf39e5a356,2,0
0x0d71ec30c323037bdac7bd174d4a95cec5a4ee0d,2,0
0x4b3c4efd4569b3327ce21e1328801f6bb99eb37f,1,0
0x644794834267b58911327bc0e6253dd45f2bf22c,1,0
0x497b5af00112f42f57b2496bde21123b1d4f85d6,1,0
0x281ec184e704ce57570614c33b3477ec7ff07243,1,0
0x8205d31088645970ab947592b294990e7b92bab7,1,0
0xa8c6990bc778611ffd5b94db6befefc7ae74b147,2,0
0x0d6f043296c9e950ae5aaf8add002358cd24bd46,1,0
0x4aba695ffafa216258e4801a4280d35ffc65a530,1,0
0x555ac5f14826e9219e4d1bcb37ad56bcec97d3bd,2,0
0xa01f6fed4134590b98539ea4ac8f03e8d74baa03,1,0
0x2e0b873d26f6d90f347757ed0d041bc65e02a89f,1,0
0xfa39f301dbd68eaf12783ebb70c3596f838752af,1,0
0xf11f2d8fc53532aaa211b65d2202c25ba5ea9a8a,1,0
0xb92376fe898d899e636748d1e9a5f3fc779efef0,1,0
0x0b39abc301236be9dbe9d2c78a74ea9e9cf7e6d1,1,0
0xfb6a069f912ee42d91b047eb60890d0155bde182,1,0
0xe00d1bdde607544ec4eda6c59a249b3f9d1a5cb9,1,0
0x0936d3da04c98e320a967724a391eb436c255075,1,0
0xc8fbe3bbadcd1829e153f1837fc5f7c53f280686,1,0
0x64a15b1d2de581097cb48e5d82619203e24bb3e1,1,0
0x6861698b928562e396b9b6db2c0abb17c4c729cd,1,0
0xe5cea1d7845c72126cebac0dbb5e82d106aeac76,1,0
0xf0f980d22d403806adfb59e28959a3e4e67c7ed8,1,0
0xf54fe7f5f0f8d13ce9b685b8ad167b466b637f0d,1,0
0x3bf7de10cc98f131486b0056e4f5b1e1cbd5ad3e,1,0
0x5b49697331df69a32abd85fa878d18835a43b447,1,0
0x208833804d09cf965023f2bdb03d78e3056b4767,4,0
0x11f46fff2624737aa0d38507e761b6ef770eb94d,2,0
0xf174fde1c29a8fd0fd5e694d7038d92542413729,1,0
0x049c23afcaf9864dbd036b7ae4cb34a54539f8c6,1,0
0x771d9799cb1651eb7b32bd3643c45bb658460c27,1,0
0xe6d2b07c24e364adc527124f5ba2ae4debd6d285,1,0
0x319985fc6480e0e56e24d268041b7f6f0a194158,3,0
0xc2f98011e1ed26b728d7915a54a77c16043d91c3,1,0
0x54f4f34120333e276beb4e7a8ee3f0bacd5641af,1,0
0xaa1f672ff4250af3bf72236991e336a8057b9878,1,0
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,1,0
0x230f253df7521a4a5567c81a20a70e535b3ca9e1,1,0
0xf44bc45368fb7f6ffc74c5545326aa0f068b6d4c,1,1
0x4b6816c3b0aeb2c1c4bf86261a3b2151965d42cc,1,1
0x36beb8b64b7e8b6872562623985819925692a85a,1,1
0x99bde8367d7b99d2b1ae6fce12068b49aba47207,4,1
0x92c159895901439caa212997d505083a2fe88885,31,1
0x8e6b4e1e4182bcc7f0ffd9622c2ad2b22035a2a2,1,1
0x76f948e5f13b9a84a81e5681df8682bbf524805e,200,1
0x6e42262978de5233c8d5b05b128c121fba110da4,28,1
0xa4faa7b5c82c21db689d7d88487d201d0f1fc4d4,2,1
0x569536df0dccfc4a353c1fbe77d7ab529984e4d1,1,0
0xdd4877df70d14c9a1429a227c469b50e24084ef7,1,0
0xd40b63bf04a44e43fbfe5784bcf22acaab34a180,1,0
0x38a4fe381fa8391f4a4854da48dd14b75307fce9,1,0
0xd4543f9f357598e92f45325e6f2f760dc8dbe556,1,0
0x4718d398dd4b0ec472700bd1f6091ed82c49c256,1,0
0x7ab125904af75823858bdc7259a08b581999c0ae,1,0
0x7b15427393a98a041d00b50254a0c7a6fdc79f4e,1,0
0xc89a48dae1392886132d45d2badf9a89341a1c5f,1,0
0xc1f7efe5b3f92c09298ce7845d05af13ef448b4c,1,0
0xb805be0861280ac7977704795e6be250486d69fe,1,0
0xb27afe18e5e1fb961b0d6568d7c3bab305f0b82c,1,0
0xeb7273e57db530c6f22bb4d1b8a725dc0596258e,2,0
0x99999e6bd887df5d432be5328c86fa6f8628a888,2,0
0x107a5ed5258cc0c962c18a86a72ccbeac7fc3769,1,0
0xffa246c39083704ed6b6e82a5a03e3ed658e3d83,2,0
0x2266ce59f43da900c03bf3b5a50de7f097fa9114,2,0
0xbeaee712741c7f99b64b798ca127fe776d491fb4,1,0
0x85da5e69867d2fbbff38dc957a0fcc643d7a0d66,1,0
0xb5bd122d0abfa62b7be35d3453c670305263d6e0,1,0
0x02ee7dbf9931148c78372550393e629678e40304,1,0
0xd12c6e1ee11997d4f97f5f13f3060178a74cd49e,1,0
0xf8a86ea1ac39ec529814c377bd484387d395421e,2,0
0x02c76b64d4e29fce439a6aa6be78f1a9751ae876,1,0
0x0020001e43009b009ed2008100bb0cee00243400,1,0
0x39e6d0fe6c0e05ab0fcede2406eb22d5f018d144,1,0
0xbe1905f057ac70d7193e87652fbc75c668af27b5,1,0
0x847cf6e15a30569879b3d997d2e7bf811db0fd31,2,0
0x887455db3b441051794ed1247f4094dbb05b4191,1,0
0xaf8c481eb42defb31ae67319382624a68e28f5e8,1,0
0xf406bcd506adb5bd97b622c3cab0569d0aaa0c7b,1,0
0x14e352b653772c0220994effa03257129b76181b,1,0
0xdc0e51daa5ef23c6ebedea2c11f9eff9fdaa9f78,1,0
0xa2b619163985c363a25e210a91023dda4e08d667,1,0
0x6b565cbaf794aeab66cf57255441a816a662f5e4,1,0
0x558c5c07fe8ae28d15cbfbddf9aa36334b71057d,1,0
0xbb8682643474cfbb3651cb3c56b8ee74c034236d,1,0
0xc3ae80c65a25d3e11bec83d7307273364cf68b1e,1,0
0x1964923a14701b45f2e36ff39fb19f40749eb011,2,0
0xe5f6ae79926378b5543f2881bd3e062667afbc1c,2,0
0x6d4697bf32014ed00a695c8c68b37ff195d33c29,1,0
0x7435e7f3e6b5c656c33889a3d5eafe1e17c033cd,3,0
0x513fe9f2520ab2b035bd6b739fc27baa85d98672,1,0
0xfaa4560294eec670a4c17a6ea8596be749c76fc4,1,0
0xf257abd1081c50a136eb1e586109a3da30394be8,1,0
0xf4fadac5bc5e23d6267f9fa33602043b352af9bb,1,0
0x91aae78d137fc3d6f5042903645f1d0e2e8bbd67,1,0
0xbc5a7cf988f7e7e8f3893cd0ee1d0786cd4af889,1,0
0xf85a4ffb066e5886aebb8eb6c9fb1f02e67ea76f,1,0
0xd4f4c9c02ff72abef04d43c09f36bd6452a6bc6d,1,0
0x91e572c3637750e085e48b56559f1d984c904a6f,2,0
0x1d99b5f1543ea21e5fb4c53e62653fc488ad0002,1,0
0x5c629f8c0b5368f523c85bfe79d2a8efb64fb0c8,1,0
0xe43ffd378684568236d63728c60b492bc53700d5,1,0
0x00000000004688b867bb3d7d06bbc59319ad6e4b,2,1
0x2c325156416cc7b701151dafb6d4c0bdf0d398f0,46,1
0x51e78135e8a02ad6dc3e99ca3f08e143779739b4,1,0
0xff4787bf231496340e72adad489b33d43f2b4bde,1,0
0x495d4e2b3c7028aa592cd2f6781b008da60c1a07,2,0
0xc0e31f8dae42813e957d4e05c04684afee9d78eb,1,0
0x7837d5f95b0d9816df0437981e3c2b26160ee7e2,2,0
0x721d3524ce6ff0c662f4c803f7b5e674debef449,1,0
0x823eea492938e86231c99e915f370a6d04350f54,1,0
0xbaca8a4528ce21edd8d3ff46220151427868653a,1,0
0xbb74d0cb9ab20107668681c58b2899638bb16229,2,0
0xafe87013dc96ede1e116a288d80fcaa0effe5fe5,1,0
0x0c90c87bbb05deba5e73ad31e56332b06cf12380,1,0
0xe3be356a8b27eb199e53a251e1a84ddad0ead9b7,1,0
0xe042341d89727878481f3e0bf60d83e96aa9aa46,1,0
0x9b5715c99d3a9db84caa904f9f442220651436e8,1,0
0x02c845ac4bac48a6cd1e1c88a84195b7d5805b82,4,0
0x6461ceb1efa950f2c789042fe8dca90c16534dfa,2,0
0xc2d118a11cce453ac65310c80286594228bbaf1d,1,0
0xeff2c736bd99e8c30e0e81099aebd893d8c71252,1,0
0xcdb8446b0346ef1245d5f5224b334d2959d53ed9,3,0
0xc33c30d6f27cc17ef2172d462ab25e4d2cbaddc4,1,0
0xc2ce12e3950c93682bfe9458b67dda99a9bd0302,2,0
0x615e8391d3f17fa4e29824b29ceeade2c3adcf4e,1,0
0x63cebf5d0f4a8e63acd50f0cadd8dbb96b8d6466,1,0
0xd5fdf3c2558de6e872bbbaa876c48bdd7e030304,3,0
0x2b5c4a386b756076f73fde0f460eff0a8f035b7c,1,0
0x5d30e3eb3d8cda028d43d3b70d3285de20fd4a2f,1,0
0x6718c0b9061159823440abf4635707b2ed8e5ca8,1,0
0x2b182989e29f146ce9ef28fbedb526dd9f57956c,1,0
0xc540001a5a7f78fa1ad87b9dc89a63a609195104,1,0
0x27db757e0596c0bcc624809cc5d202271354b605,1,0
0xf1a11dd04a2dc1e0899cc774cb5db1f836bbc009,1,0
0x72aca6af29b5c8df2db90df91884f0a3926ed0f6,3,0
0x461a4880b2a95fe1239486ddf58436854dc76133,1,0
0x6029278f5160006c4f7574b6a7dbab43352d19ca,1,0
0x7094e62aa632e5a84fe38b8eab7d2b25ff2597fb,2,0
0x6394d4c09110209ca7796ca1092f047cfe4dffc7,1,0
0x6c4de190b516827ed5c774c6155be703fc7c5753,1,0
0x00ec56241b07bf6a63cccfffcc5718aac2f54dc6,1,0
0x4bc4f448660e12315fcf0fe0d9d60f4e2b169efe,1,0
0x9b4fe7c6ea50cf95bce2bb29e0d4ebb210df3179,1,0
0x81c2f938611257754201119248251e295ae28ea0,1,0
0x1540e43159a2aa4fe9ca219f50123905200d1959,1,0
0x432d71ba14d2602b566dd9e3e098e24859d166c9,2,0
0xf7583de644c04efd0082b69e6b2ddd8abed3732b,1,0
0xad9ce63b3cc5c1751332a1d4b0861caec40ab359,1,0
0x01c6117707847f28eccb0547a2e4e7c4e3df3704,2,0
0x08d8604a1c24fd74b85366aeafb01186d49708af,1,0
0x5aaf1313ff73ffd7a3b63e6d2ab628dcfd480a3e,1,0
0x51a6183bd47e0377175c13711fa39879554847ce,1,0
0xdc6795abcdc9a1a69115f806189f7955dfffd115,1,0
0x4271e15d9cd7ca2ea8fbd87bd2a4eb497adb5ed0,1,0
0x66ec5ebf30c230976cfdf808a17fbd0add302537,1,0
0xf80e70004b49989544331060c9f263e496ce37e7,2,0
0x287aa9d211bed4a2de555c69addc3050db7d45b4,1,0
0x82cc352a452c1831d4b5cdb2394da1fd988f6586,1,0
0x9c335e4d8cacda86647ff4497789019c7a762a62,1,0
0x841542bd5ac25939a67c3da6cc3d1cd5d9471f26,1,0
0x60ce8a44497dda69d90212c25d37828eca6a53f1,1,0
0xe9858750bebf1967f87a4a0667d68a81831c6dda,1,0
0x8e76ad190f259cd5444a642cd897896e6511d215,3,1
0x5f8ed33d9ec6b28daafa9a1f9fadff3d9f94e5fb,1,1
0x00000ad847dc7b2f6c352de22caf2965be5e29f6,1,1
0xba411e5a84b3b1169143d084c304e8f5f61e73aa,1,1
0x4e59b44847b379578588920ca78fbf26c0b4956c,21,1
0x3ba65ad297a3b0b3c00508ebf5bc3d72c9d5f1a5,1,1
0x49b7071ea5327f3d38ae8f872256dc89bd4980e2,1,0
0x5007fab32a2545d309e99f6da5b65c9cde55c900,1,0
0x791aa8ce5daa1f756446a8e3732598d8aa090391,2,0
0x7155318c6bfc542d035a39e57d7fa6d7aa0a6f25,1,0
0x9282c8cc7b9062e38717464fee4643f344924105,1,0
0x7a9e0251ba1a18eba4332ed5dcfe2e747c0b6bd4,2,0
0x0e5a03c42605525310b6c7bbb6b8bfec1bede41f,2,0
0x6b32a7add2673a3bc84bd7c5f3bccfb3e96fd611,1,0
0x7919049aca223c3ca6b1bea0770a9226bd8f9b1f,1,0
0x7a6c83e0796378ec96cef59f3caf9e16bae13c5f,1,0
0x4c6e348056b8d35075af1d92d521f9ffdea531e2,1,0
0xc0a223038dc923fdef407c741a4d187ef22c2889,1,0
0x1c509144bcd137f09d5b2ca05a23b007bdc68346,1,0
0x065ad5cb197d6a29b4fd33b3c4209a0e09ba857c,1,0
0xfded90a3b1348425577688866f798f94d77a0d02,1,0
0x8feee00f1d8c355086b4667f153c744688b7f6b0,1,0
0x099a2da6bb4f40ecaea36ad0abe32d09f98c2a0a,1,0
0x99522c0f67d45c69e2ecd58be9671cd3675f3761,1,0
